,Order Date,Brand,Sneaker Name,Sale Price,Retail Price,Release Date,Shoe Size,Buyer Region,Profit,Time to sale ,Months to sale 
25268,2018-05-06,Off-White,Nike-Air-VaporMax-Off-White-2018,575.0,250,2018-04-14,12.0,New York,325.0,22 days,0
25269,2018-05-06,Off-White,Nike-Air-VaporMax-Off-White-2018,559.0,250,2018-04-14,11.0,Arkansas,309.0,22 days,0
25270,2018-05-06,Off-White,Nike-Air-VaporMax-Off-White-2018,560.0,250,2018-04-14,11.5,Georgia,310.0,22 days,0
25271,2018-05-06,Off-White,Nike-Air-VaporMax-Off-White-2018,560.0,250,2018-04-14,11.5,New York,310.0,22 days,0
25272,2018-05-06,Off-White,Nike-Air-VaporMax-Off-White-2018,560.0,250,2018-04-14,10.0,Maryland,310.0,22 days,0
25273,2018-05-06,Off-White,Nike-Air-VaporMax-Off-White-2018,513.0,250,2018-04-14,5.0,Oregon,263.0,22 days,0
25274,2018-05-06,Off-White,Nike-Air-VaporMax-Off-White-Black,531.0,250,2018-03-30,7.0,New York,281.0,37 days,1
25275,2018-05-06,Off-White,Nike-Air-VaporMax-Off-White-Black,680.0,250,2018-03-30,11.5,Indiana,430.0,37 days,1
25276,2018-05-06,Off-White,Nike-Air-VaporMax-Off-White-Black,630.0,250,2018-03-30,10.5,New Jersey,380.0,37 days,1
25325,2018-05-07,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,2237.0,190,2017-09-09,10.5,Oklahoma,2047.0,240 days,7
25326,2018-05-07,Off-White,Nike-Air-Force-1-Low-Off-White,850.0,170,2017-11-01,11.0,New York,680.0,187 days,6
25327,2018-05-07,Off-White,Nike-Air-Max-90-Off-White,875.0,160,2017-09-09,9.5,Minnesota,715.0,240 days,7
25328,2018-05-07,Off-White,Nike-Air-Max-97-Off-White,885.0,190,2017-11-01,9.0,California,695.0,187 days,6
25329,2018-05-07,Off-White,Nike-Air-Presto-Off-White,1275.0,160,2017-09-09,13.0,Arizona,1115.0,240 days,7
25330,2018-05-07,Off-White,Nike-Air-VaporMax-Off-White,1100.0,250,2017-09-09,10.5,Indiana,850.0,240 days,7
25331,2018-05-07,Off-White,Nike-Air-VaporMax-Off-White-2018,550.0,250,2018-04-14,8.5,New York,300.0,23 days,0
25332,2018-05-07,Off-White,Nike-Air-VaporMax-Off-White-2018,539.0,250,2018-04-14,10.5,New York,289.0,23 days,0
25333,2018-05-07,Off-White,Nike-Air-VaporMax-Off-White-2018,559.0,250,2018-04-14,13.0,Oregon,309.0,23 days,0
25334,2018-05-07,Off-White,Nike-Air-VaporMax-Off-White-2018,570.0,250,2018-04-14,6.5,Ohio,320.0,23 days,0
25335,2018-05-07,Off-White,Nike-Air-VaporMax-Off-White-2018,540.0,250,2018-04-14,11.0,Maine,290.0,23 days,0
25336,2018-05-07,Off-White,Nike-Air-VaporMax-Off-White-2018,525.0,250,2018-04-14,9.5,Pennsylvania,275.0,23 days,0
25337,2018-05-07,Off-White,Nike-Air-VaporMax-Off-White-2018,571.0,250,2018-04-14,11.5,Connecticut,321.0,23 days,0
25338,2018-05-07,Off-White,Nike-Air-VaporMax-Off-White-2018,548.0,250,2018-04-14,5.0,New York,298.0,23 days,0
25339,2018-05-07,Off-White,Nike-Air-VaporMax-Off-White-2018,555.0,250,2018-04-14,11.0,New York,305.0,23 days,0
25340,2018-05-07,Off-White,Nike-Air-VaporMax-Off-White-2018,547.0,250,2018-04-14,8.5,Virginia,297.0,23 days,0
25341,2018-05-07,Off-White,Nike-Air-VaporMax-Off-White-Black,615.0,250,2018-03-30,10.5,Maryland,365.0,38 days,1
25342,2018-05-07,Off-White,Nike-Air-VaporMax-Off-White-Black,627.0,250,2018-03-30,9.5,California,377.0,38 days,1
25343,2018-05-07,Off-White,Nike-Air-VaporMax-Off-White-Black,670.0,250,2018-03-30,12.0,Minnesota,420.0,38 days,1
25344,2018-05-07,Off-White,Nike-Air-VaporMax-Off-White-Black,620.0,250,2018-03-30,11.0,Texas,370.0,38 days,1
25345,2018-05-07,Off-White,Nike-Air-VaporMax-Off-White-Black,617.0,250,2018-03-30,13.0,New York,367.0,38 days,1
25346,2018-05-07,Off-White,Nike-Air-VaporMax-Off-White-Black,531.0,250,2018-03-30,7.0,Florida,281.0,38 days,1
25347,2018-05-07,Off-White,Nike-Air-VaporMax-Off-White-Black,523.0,250,2018-03-30,5.0,Hawaii,273.0,38 days,1
25348,2018-05-07,Off-White,Nike-Air-VaporMax-Off-White-Black,590.0,250,2018-03-30,8.5,Connecticut,340.0,38 days,1
25349,2018-05-07,Off-White,Nike-Air-VaporMax-Off-White-Black,649.0,250,2018-03-30,10.5,Virginia,399.0,38 days,1
25350,2018-05-07,Off-White,Nike-Air-VaporMax-Off-White-Black,645.0,250,2018-03-30,13.0,Pennsylvania,395.0,38 days,1
25351,2018-05-07,Off-White,Nike-Blazer-Mid-Off-White,901.0,130,2017-09-09,11.0,New York,771.0,240 days,7
25352,2018-05-07,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,589.0,200,2017-11-01,8.0,Florida,389.0,187 days,6
25353,2018-05-07,Off-White,Nike-Zoom-Fly-Off-White,721.0,170,2017-11-01,11.5,New York,551.0,187 days,6
25399,2018-05-08,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,2380.0,190,2017-09-09,7.0,Maryland,2190.0,241 days,7
25400,2018-05-08,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,2250.0,190,2017-09-09,10.5,Nevada,2060.0,241 days,7
25401,2018-05-08,Off-White,Air-Jordan-1-Retro-High-Off-White-White,1681.0,190,2018-03-03,7.0,Maryland,1491.0,66 days,2
25402,2018-05-08,Off-White,Air-Jordan-1-Retro-High-Off-White-White,1735.0,190,2018-03-03,11.5,Maryland,1545.0,66 days,2
25403,2018-05-08,Off-White,Nike-Air-Force-1-Low-Off-White,1050.0,170,2017-11-01,8.0,Oregon,880.0,188 days,6
25404,2018-05-08,Off-White,Nike-Air-Max-90-Off-White,821.0,160,2017-09-09,10.5,New York,661.0,241 days,7
25405,2018-05-08,Off-White,Nike-Air-Max-90-Off-White,821.0,160,2017-09-09,10.5,New Jersey,661.0,241 days,7
25406,2018-05-08,Off-White,Nike-Air-Max-97-Off-White,770.0,190,2017-11-01,11.5,Kentucky,580.0,188 days,6
25407,2018-05-08,Off-White,Nike-Air-Presto-Off-White,1440.0,160,2017-09-09,12.0,Wisconsin,1280.0,241 days,7
25408,2018-05-08,Off-White,Nike-Air-VaporMax-Off-White-2018,566.0,250,2018-04-14,12.0,Texas,316.0,24 days,0
25409,2018-05-08,Off-White,Nike-Air-VaporMax-Off-White-2018,537.0,250,2018-04-14,9.0,New York,287.0,24 days,0
25410,2018-05-08,Off-White,Nike-Air-VaporMax-Off-White-2018,570.0,250,2018-04-14,12.0,Texas,320.0,24 days,0
25411,2018-05-08,Off-White,Nike-Air-VaporMax-Off-White-2018,560.0,250,2018-04-14,11.0,Ohio,310.0,24 days,0
25412,2018-05-08,Off-White,Nike-Air-VaporMax-Off-White-2018,539.0,250,2018-04-14,10.5,New York,289.0,24 days,0
25413,2018-05-08,Off-White,Nike-Air-VaporMax-Off-White-2018,559.0,250,2018-04-14,11.0,Massachusetts,309.0,24 days,0
25414,2018-05-08,Off-White,Nike-Air-VaporMax-Off-White-2018,574.0,250,2018-04-14,12.0,Florida,324.0,24 days,0
25415,2018-05-08,Off-White,Nike-Air-VaporMax-Off-White-2018,528.0,250,2018-04-14,4.0,Oregon,278.0,24 days,0
25416,2018-05-08,Off-White,Nike-Air-VaporMax-Off-White-2018,536.0,250,2018-04-14,9.0,Utah,286.0,24 days,0
25417,2018-05-08,Off-White,Nike-Air-VaporMax-Off-White-2018,565.0,250,2018-04-14,11.5,New York,315.0,24 days,0
25418,2018-05-08,Off-White,Nike-Air-VaporMax-Off-White-2018,575.0,250,2018-04-14,11.5,Illinois,325.0,24 days,0
25419,2018-05-08,Off-White,Nike-Air-VaporMax-Off-White-Black,684.0,250,2018-03-30,11.5,Massachusetts,434.0,39 days,1
25420,2018-05-08,Off-White,Nike-Air-VaporMax-Off-White-Black,601.0,250,2018-03-30,11.0,California,351.0,39 days,1
25421,2018-05-08,Off-White,Nike-Air-VaporMax-Off-White-Black,600.0,250,2018-03-30,10.5,Pennsylvania,350.0,39 days,1
25422,2018-05-08,Off-White,Nike-Air-VaporMax-Off-White-Black,670.0,250,2018-03-30,13.0,California,420.0,39 days,1
25423,2018-05-08,Off-White,Nike-Air-VaporMax-Off-White-Black,693.0,250,2018-03-30,12.0,New York,443.0,39 days,1
25424,2018-05-08,Off-White,Nike-Air-VaporMax-Off-White-Black,569.0,250,2018-03-30,7.5,New York,319.0,39 days,1
25425,2018-05-08,Off-White,Nike-Air-VaporMax-Off-White-Black,455.0,250,2018-03-30,5.0,California,205.0,39 days,1
25426,2018-05-08,Off-White,Nike-Air-VaporMax-Off-White-Black,495.0,250,2018-03-30,5.0,California,245.0,39 days,1
25427,2018-05-08,Off-White,Nike-Air-VaporMax-Off-White-Black,484.0,250,2018-03-30,4.0,California,234.0,39 days,1
25428,2018-05-08,Off-White,Nike-Air-VaporMax-Off-White-Black,500.0,250,2018-03-30,6.0,California,250.0,39 days,1
25429,2018-05-08,Off-White,Nike-Blazer-Mid-Off-White,1180.0,130,2017-09-09,7.5,Illinois,1050.0,241 days,7
25430,2018-05-08,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,635.0,200,2017-11-01,9.5,California,435.0,188 days,6
25468,2018-05-09,Off-White,Air-Jordan-1-Retro-High-Off-White-White,1890.0,190,2018-03-03,9.5,Oregon,1700.0,67 days,2
25469,2018-05-09,Off-White,Nike-Air-Presto-Off-White,1760.0,160,2017-09-09,10.0,Texas,1600.0,242 days,7
25470,2018-05-09,Off-White,Nike-Air-VaporMax-Off-White,1100.0,250,2017-09-09,8.5,Oregon,850.0,242 days,7
25471,2018-05-09,Off-White,Nike-Air-VaporMax-Off-White-2018,559.0,250,2018-04-14,10.0,Georgia,309.0,25 days,0
25472,2018-05-09,Off-White,Nike-Air-VaporMax-Off-White-2018,560.0,250,2018-04-14,8.5,California,310.0,25 days,0
25473,2018-05-09,Off-White,Nike-Air-VaporMax-Off-White-2018,565.0,250,2018-04-14,8.0,Ohio,315.0,25 days,0
25474,2018-05-09,Off-White,Nike-Air-VaporMax-Off-White-2018,555.0,250,2018-04-14,10.0,California,305.0,25 days,0
25475,2018-05-09,Off-White,Nike-Air-VaporMax-Off-White-2018,520.0,250,2018-04-14,9.5,New York,270.0,25 days,0
25476,2018-05-09,Off-White,Nike-Air-VaporMax-Off-White-2018,555.0,250,2018-04-14,10.0,Michigan,305.0,25 days,0
25477,2018-05-09,Off-White,Nike-Air-VaporMax-Off-White-2018,540.0,250,2018-04-14,10.5,New York,290.0,25 days,0
25478,2018-05-09,Off-White,Nike-Air-VaporMax-Off-White-2018,542.0,250,2018-04-14,5.5,Nevada,292.0,25 days,0
25479,2018-05-09,Off-White,Nike-Air-VaporMax-Off-White-2018,555.0,250,2018-04-14,9.5,Florida,305.0,25 days,0
25480,2018-05-09,Off-White,Nike-Air-VaporMax-Off-White-Black,630.0,250,2018-03-30,9.0,California,380.0,40 days,1
25481,2018-05-09,Off-White,Nike-Air-VaporMax-Off-White-Black,638.0,250,2018-03-30,13.0,Florida,388.0,40 days,1
25482,2018-05-09,Off-White,Nike-Air-VaporMax-Off-White-Black,637.0,250,2018-03-30,9.0,Michigan,387.0,40 days,1
25483,2018-05-09,Off-White,Nike-Air-VaporMax-Off-White-Black,620.0,250,2018-03-30,10.0,California,370.0,40 days,1
25484,2018-05-09,Off-White,Nike-Air-VaporMax-Off-White-Black,640.0,250,2018-03-30,10.5,New York,390.0,40 days,1
25485,2018-05-09,Off-White,Nike-Blazer-Mid-Off-White,860.0,130,2017-09-09,10.5,Florida,730.0,242 days,7
25486,2018-05-09,Off-White,Nike-Blazer-Mid-Off-White,975.0,130,2017-09-09,9.0,California,845.0,242 days,7
25487,2018-05-09,Off-White,Nike-Zoom-Fly-Off-White,650.0,170,2017-11-01,8.0,Pennsylvania,480.0,189 days,6
25534,2018-05-10,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,2800.0,190,2017-09-09,9.5,Ohio,2610.0,243 days,7
25535,2018-05-10,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,2380.0,190,2017-09-09,9.0,Florida,2190.0,243 days,7
25536,2018-05-10,Off-White,Air-Jordan-1-Retro-High-Off-White-White,1899.0,190,2018-03-03,9.5,Massachusetts,1709.0,68 days,2
25537,2018-05-10,Off-White,Nike-Air-Force-1-Low-Off-White,625.0,170,2017-11-01,13.0,California,455.0,190 days,6
25538,2018-05-10,Off-White,Nike-Air-Max-90-Off-White,2000.0,160,2017-09-09,15.0,Pennsylvania,1840.0,243 days,7
25539,2018-05-10,Off-White,Nike-Air-Max-90-Off-White,760.0,160,2017-09-09,13.0,Maryland,600.0,243 days,7
25540,2018-05-10,Off-White,Nike-Air-Max-97-Off-White,820.0,190,2017-11-01,11.0,Florida,630.0,190 days,6
25541,2018-05-10,Off-White,Nike-Air-VaporMax-Off-White,1000.0,250,2017-09-09,11.0,Louisiana,750.0,243 days,7
25542,2018-05-10,Off-White,Nike-Air-VaporMax-Off-White-2018,560.0,250,2018-04-14,9.0,Maryland,310.0,26 days,0
25543,2018-05-10,Off-White,Nike-Air-VaporMax-Off-White-2018,555.0,250,2018-04-14,10.5,California,305.0,26 days,0
25544,2018-05-10,Off-White,Nike-Air-VaporMax-Off-White-2018,562.0,250,2018-04-14,11.5,New Jersey,312.0,26 days,0
25545,2018-05-10,Off-White,Nike-Air-VaporMax-Off-White-2018,569.0,250,2018-04-14,12.0,Washington,319.0,26 days,0
25546,2018-05-10,Off-White,Nike-Air-VaporMax-Off-White-2018,560.0,250,2018-04-14,9.0,New York,310.0,26 days,0
25547,2018-05-10,Off-White,Nike-Air-VaporMax-Off-White-2018,563.0,250,2018-04-14,8.0,Illinois,313.0,26 days,0
25548,2018-05-10,Off-White,Nike-Air-VaporMax-Off-White-2018,555.0,250,2018-04-14,11.5,Texas,305.0,26 days,0
25549,2018-05-10,Off-White,Nike-Air-VaporMax-Off-White-2018,480.0,250,2018-04-14,7.0,California,230.0,26 days,0
25550,2018-05-10,Off-White,Nike-Air-VaporMax-Off-White-2018,545.0,250,2018-04-14,9.5,Illinois,295.0,26 days,0
25551,2018-05-10,Off-White,Nike-Air-VaporMax-Off-White-2018,569.0,250,2018-04-14,12.0,Florida,319.0,26 days,0
25552,2018-05-10,Off-White,Nike-Air-VaporMax-Off-White-2018,550.0,250,2018-04-14,8.5,Illinois,300.0,26 days,0
25553,2018-05-10,Off-White,Nike-Air-VaporMax-Off-White-2018,537.0,250,2018-04-14,11.0,Texas,287.0,26 days,0
25554,2018-05-10,Off-White,Nike-Air-VaporMax-Off-White-Black,675.0,250,2018-03-30,13.0,Arizona,425.0,41 days,1
25555,2018-05-10,Off-White,Nike-Air-VaporMax-Off-White-Black,638.0,250,2018-03-30,9.0,California,388.0,41 days,1
25556,2018-05-10,Off-White,Nike-Air-VaporMax-Off-White-Black,615.0,250,2018-03-30,11.0,Missouri,365.0,41 days,1
25557,2018-05-10,Off-White,Nike-Air-VaporMax-Off-White-Black,625.0,250,2018-03-30,8.5,New York,375.0,41 days,1
25558,2018-05-10,Off-White,Nike-Air-VaporMax-Off-White-Black,624.0,250,2018-03-30,10.0,Colorado,374.0,41 days,1
25559,2018-05-10,Off-White,Nike-Air-VaporMax-Off-White-Black,580.0,250,2018-03-30,10.5,California,330.0,41 days,1
25560,2018-05-10,Off-White,Nike-Blazer-Mid-Off-White,850.0,130,2017-09-09,10.0,Florida,720.0,243 days,7
25561,2018-05-10,Off-White,Nike-Zoom-Fly-Off-White,600.0,170,2017-11-01,4.0,Arizona,430.0,190 days,6
25609,2018-05-11,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,2200.0,190,2017-09-09,11.5,Florida,2010.0,244 days,8
25610,2018-05-11,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,2210.0,190,2017-09-09,11.0,Florida,2020.0,244 days,8
25611,2018-05-11,Off-White,Air-Jordan-1-Retro-High-Off-White-White,1641.0,190,2018-03-03,10.0,Oregon,1451.0,69 days,2
25612,2018-05-11,Off-White,Nike-Air-Force-1-Low-Off-White,1020.0,170,2017-11-01,9.0,New York,850.0,191 days,6
25613,2018-05-11,Off-White,Nike-Air-Max-90-Off-White,999.0,160,2017-09-09,11.5,New York,839.0,244 days,8
25614,2018-05-11,Off-White,Nike-Air-VaporMax-Off-White-2018,545.0,250,2018-04-14,6.0,New Jersey,295.0,27 days,0
25615,2018-05-11,Off-White,Nike-Air-VaporMax-Off-White-2018,559.0,250,2018-04-14,6.0,California,309.0,27 days,0
25616,2018-05-11,Off-White,Nike-Air-VaporMax-Off-White-2018,520.0,250,2018-04-14,10.5,New York,270.0,27 days,0
25617,2018-05-11,Off-White,Nike-Air-VaporMax-Off-White-2018,550.0,250,2018-04-14,7.5,New York,300.0,27 days,0
25618,2018-05-11,Off-White,Nike-Air-VaporMax-Off-White-2018,550.0,250,2018-04-14,11.5,Iowa,300.0,27 days,0
25619,2018-05-11,Off-White,Nike-Air-VaporMax-Off-White-2018,559.0,250,2018-04-14,6.0,New York,309.0,27 days,0
25620,2018-05-11,Off-White,Nike-Air-VaporMax-Off-White-Black,595.0,250,2018-03-30,8.5,California,345.0,42 days,1
25621,2018-05-11,Off-White,Nike-Air-VaporMax-Off-White-Black,628.0,250,2018-03-30,10.0,Wisconsin,378.0,42 days,1
25622,2018-05-11,Off-White,Nike-Air-VaporMax-Off-White-Black,634.0,250,2018-03-30,9.5,New York,384.0,42 days,1
25623,2018-05-11,Off-White,Nike-Air-VaporMax-Off-White-Black,640.0,250,2018-03-30,10.5,Illinois,390.0,42 days,1
25624,2018-05-11,Off-White,Nike-Air-VaporMax-Off-White-Black,616.0,250,2018-03-30,9.5,Ohio,366.0,42 days,1
25625,2018-05-11,Off-White,Nike-Air-VaporMax-Off-White-Black,615.0,250,2018-03-30,8.5,New York,365.0,42 days,1
25626,2018-05-11,Off-White,Nike-Zoom-Fly-Off-White,686.0,170,2017-11-01,9.0,Oregon,516.0,191 days,6
25667,2018-05-12,Off-White,Air-Jordan-1-Retro-High-Off-White-White,1880.0,190,2018-03-03,9.0,Oregon,1690.0,70 days,2
25668,2018-05-12,Off-White,Nike-Air-Force-1-Low-Off-White,1245.0,170,2017-11-01,7.5,California,1075.0,192 days,6
25669,2018-05-12,Off-White,Nike-Air-Max-90-Off-White,965.0,160,2017-09-09,9.5,Pennsylvania,805.0,245 days,8
25670,2018-05-12,Off-White,Nike-Air-Max-90-Off-White,879.0,160,2017-09-09,8.0,New York,719.0,245 days,8
25671,2018-05-12,Off-White,Nike-Air-Presto-Off-White,1795.0,160,2017-09-09,10.0,Massachusetts,1635.0,245 days,8
25672,2018-05-12,Off-White,Nike-Air-VaporMax-Off-White-2018,569.0,250,2018-04-14,9.0,New York,319.0,28 days,0
25673,2018-05-12,Off-White,Nike-Air-VaporMax-Off-White-2018,545.0,250,2018-04-14,11.0,Minnesota,295.0,28 days,0
25674,2018-05-12,Off-White,Nike-Air-VaporMax-Off-White-2018,540.0,250,2018-04-14,11.0,Virginia,290.0,28 days,0
25675,2018-05-12,Off-White,Nike-Air-VaporMax-Off-White-2018,550.0,250,2018-04-14,11.0,Texas,300.0,28 days,0
25676,2018-05-12,Off-White,Nike-Air-VaporMax-Off-White-2018,570.0,250,2018-04-14,8.5,Florida,320.0,28 days,0
25677,2018-05-12,Off-White,Nike-Air-VaporMax-Off-White-2018,564.0,250,2018-04-14,12.0,New Jersey,314.0,28 days,0
25678,2018-05-12,Off-White,Nike-Air-VaporMax-Off-White-2018,559.0,250,2018-04-14,6.0,New Jersey,309.0,28 days,0
25679,2018-05-12,Off-White,Nike-Air-VaporMax-Off-White-2018,526.0,250,2018-04-14,11.0,California,276.0,28 days,0
25680,2018-05-12,Off-White,Nike-Air-VaporMax-Off-White-Black,620.0,250,2018-03-30,8.0,California,370.0,43 days,1
25681,2018-05-12,Off-White,Nike-Air-VaporMax-Off-White-Black,544.0,250,2018-03-30,5.0,New York,294.0,43 days,1
25682,2018-05-12,Off-White,Nike-Air-VaporMax-Off-White-Black,669.0,250,2018-03-30,13.0,Minnesota,419.0,43 days,1
25683,2018-05-12,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,590.0,200,2017-11-01,8.0,California,390.0,192 days,6
25684,2018-05-12,Off-White,Nike-Zoom-Fly-Off-White,720.0,170,2017-11-01,10.5,Florida,550.0,192 days,6
25718,2018-05-13,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,2900.0,190,2017-09-09,8.0,Arizona,2710.0,246 days,8
25719,2018-05-13,Off-White,Nike-Air-Max-97-Off-White,850.0,190,2017-11-01,11.5,Georgia,660.0,193 days,6
25720,2018-05-13,Off-White,Nike-Air-VaporMax-Off-White,1250.0,250,2017-09-09,11.5,Georgia,1000.0,246 days,8
25721,2018-05-13,Off-White,Nike-Air-VaporMax-Off-White-2018,564.0,250,2018-04-14,9.5,New York,314.0,29 days,0
25722,2018-05-13,Off-White,Nike-Air-VaporMax-Off-White-2018,550.0,250,2018-04-14,10.0,New York,300.0,29 days,0
25723,2018-05-13,Off-White,Nike-Air-VaporMax-Off-White-2018,568.0,250,2018-04-14,13.0,Pennsylvania,318.0,29 days,0
25724,2018-05-13,Off-White,Nike-Air-VaporMax-Off-White-2018,515.0,250,2018-04-14,7.0,New Jersey,265.0,29 days,0
25725,2018-05-13,Off-White,Nike-Air-VaporMax-Off-White-2018,565.0,250,2018-04-14,13.0,Florida,315.0,29 days,0
25726,2018-05-13,Off-White,Nike-Air-VaporMax-Off-White-2018,550.0,250,2018-04-14,4.0,Illinois,300.0,29 days,0
25727,2018-05-13,Off-White,Nike-Air-VaporMax-Off-White-2018,570.0,250,2018-04-14,8.5,California,320.0,29 days,0
25728,2018-05-13,Off-White,Nike-Air-VaporMax-Off-White-2018,600.0,250,2018-04-14,4.5,New York,350.0,29 days,0
25729,2018-05-13,Off-White,Nike-Air-VaporMax-Off-White-2018,564.0,250,2018-04-14,12.0,New Jersey,314.0,29 days,0
25730,2018-05-13,Off-White,Nike-Air-VaporMax-Off-White-2018,563.0,250,2018-04-14,12.0,Illinois,313.0,29 days,0
25731,2018-05-13,Off-White,Nike-Air-VaporMax-Off-White-Black,630.0,250,2018-03-30,9.5,New York,380.0,44 days,1
25732,2018-05-13,Off-White,Nike-Air-VaporMax-Off-White-Black,635.0,250,2018-03-30,9.0,California,385.0,44 days,1
25733,2018-05-13,Off-White,Nike-Air-VaporMax-Off-White-Black,625.0,250,2018-03-30,10.0,New York,375.0,44 days,1
25734,2018-05-13,Off-White,Nike-Air-VaporMax-Off-White-Black,645.0,250,2018-03-30,11.0,Maryland,395.0,44 days,1
25735,2018-05-13,Off-White,Nike-Air-VaporMax-Off-White-Black,635.0,250,2018-03-30,8.5,Florida,385.0,44 days,1
25736,2018-05-13,Off-White,Nike-Blazer-Mid-Off-White,950.0,130,2017-09-09,8.5,Oregon,820.0,246 days,8
25737,2018-05-13,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,590.0,200,2017-11-01,11.0,New York,390.0,193 days,6
25738,2018-05-13,Off-White,Nike-Zoom-Fly-Off-White,720.0,170,2017-11-01,10.0,Florida,550.0,193 days,6
25796,2018-05-14,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,2360.0,190,2017-09-09,9.0,Washington,2170.0,247 days,8
25797,2018-05-14,Off-White,Nike-Air-Force-1-Low-Off-White,915.0,170,2017-11-01,10.5,New York,745.0,194 days,6
25798,2018-05-14,Off-White,Nike-Air-Max-90-Off-White,820.0,160,2017-09-09,11.5,Florida,660.0,247 days,8
25799,2018-05-14,Off-White,Nike-Air-Max-97-Off-White,736.0,190,2017-11-01,7.5,Illinois,546.0,194 days,6
25800,2018-05-14,Off-White,Nike-Air-Max-97-Off-White,839.0,190,2017-11-01,10.0,Michigan,649.0,194 days,6
25801,2018-05-14,Off-White,Nike-Air-Presto-Off-White,1800.0,160,2017-09-09,10.0,New York,1640.0,247 days,8
25802,2018-05-14,Off-White,Nike-Air-VaporMax-Off-White,978.0,250,2017-09-09,7.0,New York,728.0,247 days,8
25803,2018-05-14,Off-White,Nike-Air-VaporMax-Off-White-2018,575.0,250,2018-04-14,6.5,Washington,325.0,30 days,0
25804,2018-05-14,Off-White,Nike-Air-VaporMax-Off-White-2018,557.0,250,2018-04-14,10.0,New York,307.0,30 days,0
25805,2018-05-14,Off-White,Nike-Air-VaporMax-Off-White-2018,570.0,250,2018-04-14,8.5,New York,320.0,30 days,0
25806,2018-05-14,Off-White,Nike-Air-VaporMax-Off-White-2018,575.0,250,2018-04-14,12.0,New York,325.0,30 days,0
25807,2018-05-14,Off-White,Nike-Air-VaporMax-Off-White-2018,570.0,250,2018-04-14,9.5,New York,320.0,30 days,0
25808,2018-05-14,Off-White,Nike-Air-VaporMax-Off-White-2018,520.0,250,2018-04-14,7.0,California,270.0,30 days,0
25809,2018-05-14,Off-White,Nike-Air-VaporMax-Off-White-2018,537.0,250,2018-04-14,10.5,Texas,287.0,30 days,0
25810,2018-05-14,Off-White,Nike-Air-VaporMax-Off-White-2018,568.0,250,2018-04-14,11.0,New York,318.0,30 days,0
25811,2018-05-14,Off-White,Nike-Air-VaporMax-Off-White-2018,560.0,250,2018-04-14,6.5,Massachusetts,310.0,30 days,0
25812,2018-05-14,Off-White,Nike-Air-VaporMax-Off-White-2018,568.0,250,2018-04-14,8.0,New York,318.0,30 days,0
25813,2018-05-14,Off-White,Nike-Air-VaporMax-Off-White-2018,570.0,250,2018-04-14,11.5,Indiana,320.0,30 days,0
25814,2018-05-14,Off-White,Nike-Air-VaporMax-Off-White-2018,561.0,250,2018-04-14,12.0,New York,311.0,30 days,0
25815,2018-05-14,Off-White,Nike-Air-VaporMax-Off-White-2018,570.0,250,2018-04-14,12.0,New York,320.0,30 days,0
25816,2018-05-14,Off-White,Nike-Air-VaporMax-Off-White-2018,573.0,250,2018-04-14,9.0,New York,323.0,30 days,0
25817,2018-05-14,Off-White,Nike-Air-VaporMax-Off-White-Black,549.0,250,2018-03-30,6.0,New York,299.0,45 days,1
25818,2018-05-14,Off-White,Nike-Air-VaporMax-Off-White-Black,610.0,250,2018-03-30,9.5,Oregon,360.0,45 days,1
